Ecosystem,Namespace,Name,Version,Artifact,Published,Detected
npm,@servicetitan,startup-mfe-compat,0.5.4,,2026-08-04T10:53:20.268Z,2026-08-04T10:58:22.159Z
npm,@servicetitan,widget-platform,5.6.4,,2026-08-04T10:53:20.356Z,2026-08-04T10:58:30.998Z
npm,@servicetitan,anvil2-mcp,0.0.12,,2026-08-04T10:53:19.629Z,2026-08-04T10:58:30.095Z
npm,@servicetitan,moneyout-api-client,1.29.4,,2026-08-04T10:53:21.258Z,2026-08-04T10:59:31.970Z
npm,@servicetitan,form,41.3.4,,2026-08-04T10:53:20.842Z,2026-08-04T10:59:28.785Z
npm,@servicetitan,hash-browser-router,38.1.4,,2026-08-04T10:53:20.361Z,2026-08-04T10:59:21.792Z
npm,@servicetitan,data-query,41.3.4,,2026-08-04T10:53:21.188Z,2026-08-04T10:59:24.853Z
npm,@servicetitan,tokens,12.9.4,,2026-08-04T10:53:21.430Z,2026-08-04T10:59:24.717Z
npm,@servicetitan,table,41.3.4,,2026-08-04T10:53:21.149Z,2026-08-04T10:59:25.236Z
npm,@servicetitan,anvil2,3.9.4,,2026-08-04T10:53:20.857Z,2026-08-04T10:59:43.429Z
npm,@servicetitan,restrict-imports,38.1.4,,2026-08-04T10:53:21.212Z,2026-08-04T10:59:21.179Z
npm,@servicetitan,startup,38.1.4,,2026-08-04T10:53:20.566Z,2026-08-04T10:59:35.089Z
npm,@servicetitan,hammer-react,1.42.5,,2026-08-04T10:53:20.489Z,2026-08-04T10:59:30.891Z
npm,@servicetitan,suppress-warnings,38.1.4,,2026-08-04T10:53:21.072Z,2026-08-04T10:59:21.402Z
npm,@servicetitan,react-ioc,38.1.4,,2026-08-04T10:53:20.322Z,2026-08-04T10:59:22.201Z
npm,@servicetitan,link-item,41.3.4,,2026-08-04T10:53:20.722Z,2026-08-04T10:59:30.538Z
npm,@servicetitan,marketing-integration-widgets,1.0.43,,2026-08-04T10:53:20.445Z,2026-08-04T10:59:36.252Z
npm,@servicetitan,stylelint-config,38.1.4,,2026-08-04T10:53:20.470Z,2026-08-04T10:59:22.889Z
npm,@servicetitan,anvil2-ext-common,0.7.4,,2026-08-04T10:53:21.097Z,2026-08-04T10:59:35.164Z
npm,@servicetitan,folder-lint,38.1.4,,2026-08-04T10:53:21.090Z,2026-08-04T10:59:29.353Z
npm,@servicetitan,eslint-config,38.1.4,,2026-08-04T10:53:20.624Z,2026-08-04T10:59:31.848Z
npm,@servicetitan,confirm-navigation,41.3.4,,2026-08-04T10:53:20.336Z,2026-08-04T10:59:22.772Z
npm,@servicetitan,component-usage,28.5.4,,2026-08-04T10:53:20.383Z,2026-08-04T10:59:24.678Z
npm,@servicetitan,web-components,38.1.4,,2026-08-04T10:53:21.677Z,2026-08-04T10:59:57.316Z
npm,@servicetitan,ko-bridge,38.1.4,,2026-08-04T10:53:20.447Z,2026-08-04T10:59:23.667Z
npm,@servicetitan,notifications,41.3.4,,2026-08-04T10:53:21.631Z,2026-08-04T10:59:25.166Z
npm,@servicetitan,ajax-handlers,38.1.4,,2026-08-04T10:53:21.679Z,2026-08-04T10:59:24.259Z
npm,@servicetitan,design-system,14.5.7,,2026-08-04T10:53:21.101Z,2026-08-04T10:59:38.295Z
npm,@servicetitan,form-state,41.3.4,,2026-08-04T10:53:21.220Z,2026-08-04T10:59:28.668Z
npm,@servicetitan,navigation,14.1.4,,2026-08-04T10:53:20.714Z,2026-08-04T10:59:29.018Z
npm,@servicetitan,mfe-quick-actions,0.5.52,,2026-08-04T10:53:21.257Z,2026-08-04T10:59:26.550Z
npm,@servicetitan,skeleton,9.2.7,,2026-08-04T10:53:20.348Z,2026-08-04T10:59:26.374Z
npm,@servicetitan,anvil-themes,14.5.7,,2026-08-04T10:53:21.176Z,2026-08-04T10:59:32.838Z
npm,@servicetitan,intl,7.2.4,,2026-08-04T10:53:20.641Z,2026-08-04T10:59:29.446Z
npm,@servicetitan,cp-ui,1.115.4,,2026-08-04T10:53:20.549Z,2026-08-04T10:59:58.130Z
npm,@servicetitan,dte-pdf-editor,1.76.4,,2026-08-04T10:53:20.298Z,2026-08-04T10:59:28.411Z
npm,@servicetitan,dte-unlayer,0.150.4,,2026-08-04T10:53:21.035Z,2026-08-04T10:59:48.188Z
npm,@servicetitan,anvil2-ext-atlas,4.0.5,,2026-08-04T10:53:20.895Z,2026-08-04T10:59:29.577Z
npm,@servicetitan,cp-api,1.115.4,,2026-08-04T10:53:21.076Z,2026-08-04T10:59:22.600Z
npm,@servicetitan,cp-mfe,1.115.4,,2026-08-04T10:53:21.367Z,2026-08-04T10:59:23.975Z
npm,@servicetitan,hammer-token,3.1.4,,2026-08-04T10:53:21.438Z,2026-08-04T10:59:33.507Z
npm,@servicetitan,json-render-react,0.4.9,,2026-08-04T10:53:20.943Z,2026-08-04T10:59:40.298Z
npm,@servicetitan,anvil2-ext-charts,0.2.7,,2026-08-04T10:53:20.986Z,2026-08-04T10:59:36.185Z
npm,@servicetitan,cp-mfe-dev,1.115.4,,2026-08-04T10:53:20.540Z,2026-08-04T10:59:26.226Z
npm,@servicetitan,onboarding-ui,18.5.4,,2026-08-04T10:53:20.699Z,2026-08-04T10:59:27.664Z
npm,@servicetitan,testing-library,6.6.4,,2026-08-04T10:53:21.244Z,2026-08-04T10:59:34.588Z
npm,@servicetitan,titan-chat-ui-common,9.0.4,,2026-08-04T10:53:20.933Z,2026-08-04T10:59:36.907Z
npm,@servicetitan,titan-chat-ui-anvil2,9.0.4,,2026-08-04T10:53:20.986Z,2026-08-04T10:59:30.521Z
npm,@servicetitan,titan-chat-ui-cypress,2.1.6,,2026-08-04T10:53:20.387Z,2026-08-04T10:59:34.721Z
npm,@servicetitan,marketing-ui,9.3.4,,2026-08-04T10:53:20.542Z,2026-08-04T10:59:36.514Z
npm,@servicetitan,assist-ui,2.1.4,,2026-08-04T10:53:20.590Z,2026-08-04T10:59:51.164Z
npm,@servicetitan,standalone-ui,2.2.7,,2026-08-04T10:53:21.220Z,2026-08-04T10:59:28.166Z
npm,@servicetitan,titan-chat-ui,7.1.6,,2026-08-04T10:53:20.918Z,2026-08-04T10:59:37.161Z
npm,@servicetitan,titan-chatbot-client,2.1.6,,2026-08-04T10:53:20.722Z,2026-08-04T10:59:28.615Z
npm,@servicetitan,react-hooks,7.7.4,,2026-08-04T10:53:20.884Z,2026-08-04T10:59:27.880Z
npm,@servicetitan,anvil-fonts,14.5.7,,2026-08-04T10:53:20.949Z,2026-08-04T10:59:32.784Z
npm,@servicetitan,carto-rn-kit,0.0.13,,2026-08-04T10:53:20.534Z,2026-08-04T10:59:29.840Z
npm,@servicetitan,examples,1.2.8,,2026-08-04T10:53:21.718Z,2026-08-04T10:59:27.212Z
npm,@servicetitan,marketing-direct-mail-components,20.1.4,,2026-08-04T10:53:20.755Z,2026-08-04T10:59:37.923Z
npm,@servicetitan,install,38.1.4,,2026-08-04T10:53:21.409Z,2026-08-04T10:59:37.882Z
npm,@servicetitan,datadog-rum,38.1.4,,2026-08-04T10:53:20.881Z,2026-08-04T10:59:32.902Z
npm,@servicetitan,standalone-feature-flags,2.3.5,,2026-08-04T10:53:20.320Z,2026-08-04T10:59:25.228Z
npm,@servicetitan,marketing-email-components,20.2.6,,2026-08-04T10:53:20.624Z,2026-08-04T10:59:28.704Z
npm,@servicetitan,titan-chatbot-api,9.0.4,,2026-08-04T10:53:20.851Z,2026-08-04T10:59:35.515Z
npm,@servicetitan,toolbelt-shared-registry,1.14.4,,2026-08-04T10:53:20.691Z,2026-08-04T10:59:35.110Z
npm,@servicetitan,grid,0.0.66,,2026-08-04T10:53:20.654Z,2026-08-04T10:59:50.407Z
npm,@servicetitan,marketing-global-route,1.14.4,,2026-08-04T10:53:20.762Z,2026-08-04T10:59:32.568Z
npm,@servicetitan,help-center,1.0.11,,2026-08-04T10:53:20.937Z,2026-08-04T10:59:45.822Z
npm,@servicetitan,carto-tokens,0.3.4,,2026-08-04T10:53:20.517Z,2026-08-04T10:59:27.320Z
npm,@servicetitan,mpa-components,2.5.4,,2026-08-04T10:53:20.466Z,2026-08-04T10:59:29.980Z
npm,@servicetitan,titan-chatbot-ui-anvil2,9.0.4,,2026-08-04T10:53:21.166Z,2026-08-04T10:59:28.572Z
npm,@servicetitan,forge,0.5.4,,2026-08-04T10:53:21.084Z,2026-08-04T10:59:40.412Z
npm,@servicetitan,anvil2-codemods,0.11.5,,2026-08-04T10:53:20.742Z,2026-08-04T10:59:38.226Z
npm,@servicetitan,marketing-route,1.2.4,,2026-08-04T10:53:20.372Z,2026-08-04T10:59:37.819Z
npm,@servicetitan,carto-charts-rn,0.0.5,,2026-08-04T10:53:20.492Z,2026-08-04T10:59:36.403Z
npm,@servicetitan,standalone-root,1.11.6,,2026-08-04T10:53:21.103Z,2026-08-04T10:59:29.149Z
npm,@servicetitan,carto-react-kit,0.8.7,,2026-08-04T10:53:20.622Z,2026-08-04T10:59:27.963Z
npm,@servicetitan,standalone-tm-api,1.1.4,,2026-08-04T10:53:20.450Z,2026-08-04T10:59:35.741Z
npm,@servicetitan,schema-comparison,0.1.6,,2026-08-04T10:53:20.681Z,2026-08-04T10:59:35.945Z
npm,@servicetitan,microfront-tests,0.0.14,,2026-08-04T10:53:20.544Z,2026-08-04T10:59:37.091Z
npm,@servicetitan,html-sketchapp,4.2.11,,2026-08-04T10:53:21.120Z,2026-08-04T10:59:36.501Z
npm,@servicetitan,measure-sheet-data,2.6.4,,2026-08-04T10:53:21.489Z,2026-08-04T10:59:44.539Z
npm,@servicetitan,responsive,6.1.4,,2026-08-04T10:53:20.652Z,2026-08-04T10:59:42.957Z
npm,@servicetitan,anvil-react,0.11.6,,2026-08-04T10:53:21.304Z,2026-08-04T10:59:44.958Z
npm,@servicetitan,carto-charts-core,0.0.5,,2026-08-04T10:53:20.925Z,2026-08-04T10:59:44.473Z
npm,@servicetitan,line-item-editor,1.5.4,,2026-08-04T10:53:20.936Z,2026-08-04T10:59:31.368Z
npm,@servicetitan,startup-jest,2.2.4,,2026-08-04T10:53:20.760Z,2026-08-04T10:59:27.569Z
npm,@servicetitan,time-zones,3.8.4,,2026-08-04T10:53:21.318Z,2026-08-04T10:59:38.704Z
npm,@servicetitan,quick-actions,1.15.5,,2026-08-04T10:53:20.723Z,2026-08-04T10:59:29.244Z
npm,@servicetitan,marketing-form,0.1.5,,2026-08-04T10:53:20.382Z,2026-08-04T10:59:29.302Z
npm,@servicetitan,microfront-auth,0.0.8,,2026-08-04T10:53:20.547Z,2026-08-04T10:59:38.303Z
npm,@servicetitan,tanstack-query-mobx,6.2.4,,2026-08-04T10:53:20.960Z,2026-08-04T10:59:31.459Z
npm,@servicetitan,docs-anvil-uikit-contrib,41.3.4,,2026-08-04T10:53:20.326Z,2026-08-04T10:59:27.625Z
npm,@servicetitan,widget-platform-monolith,5.6.4,,2026-08-04T10:53:21.313Z,2026-08-04T10:59:29.478Z
npm,@servicetitan,anvil-token,0.4.4,,2026-08-04T10:53:20.510Z,2026-08-04T10:59:39.738Z
npm,@servicetitan,titan-chatbot-ui,7.1.6,,2026-08-04T10:53:20.684Z,2026-08-04T10:59:34.257Z
npm,,verdaccio-tarball-local-storage,38.1.6,,2026-08-04T10:58:03.913Z,2026-08-04T11:03:36.149Z
npm,,verdaccio-tarball-local-storage,38.1.7,,2026-08-04T11:02:20.593Z,2026-08-04T11:03:36.563Z
npm,,verdaccio-okta-oauth,38.1.6,,2026-08-04T10:58:03.777Z,2026-08-04T11:03:36.914Z
npm,,verdaccio-okta-oauth,38.1.7,,2026-08-04T11:02:20.780Z,2026-08-04T11:03:38.936Z
npm,,editable-contracts,0.0.17,,2026-08-04T10:58:04.037Z,2026-08-04T11:03:39.296Z
npm,,editable-contracts,0.0.18,,2026-08-04T11:02:20.674Z,2026-08-04T11:03:36.686Z
npm,,tslint-folder-schema,1.0.12,,2026-08-04T11:02:20.522Z,2026-08-04T11:03:38.766Z
npm,,folder-lint,1.0.12,,2026-08-04T11:02:20.706Z,2026-08-04T11:03:38.077Z
npm,,tslint-folder-schema,1.0.11,,2026-08-04T10:58:03.754Z,2026-08-04T11:03:36.704Z
npm,,folder-lint,1.0.11,,2026-08-04T10:58:03.856Z,2026-08-04T11:03:45.582Z
npm,,eslint-plugin-folder-schema,1.0.12,,2026-08-04T11:02:20.606Z,2026-08-04T11:03:35.650Z
npm,,eslint-plugin-folder-schema,1.0.11,,2026-08-04T10:58:03.729Z,2026-08-04T11:03:39.435Z
npm,,rwc-client,0.29.13,,2026-08-04T10:59:00.513Z,2026-08-04T11:04:59.349Z
npm,@onereach,si-header,0.4.13,,2026-08-04T10:59:44.165Z,2026-08-04T11:04:46.546Z
npm,,conv-context-next,1.0.4,,2026-08-04T10:58:57.764Z,2026-08-04T11:04:53.176Z
npm,,example-js-project,1.0.5,,2026-08-04T10:58:57.482Z,2026-08-04T11:04:42.602Z
npm,@workbench-stack,core,3.9.8,,2026-08-04T11:00:31.309Z,2026-08-04T11:05:43.761Z
npm,@adminide-stack,yantra-mobile,12.0.33,,2026-08-04T11:00:31.119Z,2026-08-04T11:05:20.405Z
npm,@adminide-stack,clock-tik-browser,12.0.24,,2026-08-04T11:00:33.004Z,2026-08-04T11:05:19.095Z
npm,,workbench-browser-server,0.0.2,,2026-08-04T11:00:31.403Z,2026-08-04T11:05:35.500Z
npm,,server-hemera-mongo,0.0.12,,2026-08-04T11:00:30.981Z,2026-08-04T11:05:15.890Z
npm,,conv-context-next,1.0.5,,2026-08-04T11:05:40.279Z,2026-08-04T11:10:33.613Z
npm,,rwc-client,0.29.14,,2026-08-04T11:05:43.373Z,2026-08-04T11:10:34.112Z
npm,,example-js-project,1.0.6,,2026-08-04T11:05:39.899Z,2026-08-04T11:10:30.802Z
npm,,verdaccio-tarball-local-storage,38.1.8,,2026-08-04T11:08:17.544Z,2026-08-04T11:13:33.088Z
npm,,verdaccio-okta-oauth,38.1.8,,2026-08-04T11:08:17.757Z,2026-08-04T11:13:35.987Z
npm,,tslint-folder-schema,1.0.13,,2026-08-04T11:08:17.490Z,2026-08-04T11:13:33.959Z
npm,,editable-contracts,0.0.19,,2026-08-04T11:08:17.808Z,2026-08-04T11:13:39.012Z
npm,,folder-lint,1.0.13,,2026-08-04T11:08:17.512Z,2026-08-04T11:13:36.157Z
npm,,eslint-plugin-folder-schema,1.0.13,,2026-08-04T11:08:17.703Z,2026-08-04T11:13:41.841Z
npm,,rwc-client,0.29.15,,2026-08-04T11:13:13.616Z,2026-08-04T11:18:27.610Z
npm,,conv-context-next,1.0.6,,2026-08-04T11:13:09.708Z,2026-08-04T11:18:31.726Z
npm,,verdaccio-okta-oauth,38.1.9,,2026-08-04T11:15:02.778Z,2026-08-04T11:20:27.165Z
npm,,verdaccio-okta-oauth,38.1.10,,2026-08-04T11:18:16.477Z,2026-08-04T11:20:26.180Z
npm,,tslint-folder-schema,1.0.14,,2026-08-04T11:15:02.542Z,2026-08-04T11:20:28.068Z
npm,,eslint-plugin-folder-schema,1.0.15,,2026-08-04T11:18:16.143Z,2026-08-04T11:20:29.755Z
npm,,folder-lint,1.0.14,,2026-08-04T11:15:02.513Z,2026-08-04T11:20:26.826Z
npm,,editable-contracts,0.0.20,,2026-08-04T11:15:02.568Z,2026-08-04T11:20:34.162Z
npm,,editable-contracts,0.0.21,,2026-08-04T11:18:16.038Z,2026-08-04T11:20:26.944Z
npm,,verdaccio-tarball-local-storage,38.1.9,,2026-08-04T11:15:02.740Z,2026-08-04T11:20:27.272Z
npm,,folder-lint,1.0.15,,2026-08-04T11:18:16.224Z,2026-08-04T11:20:35.315Z
npm,,verdaccio-tarball-local-storage,38.1.10,,2026-08-04T11:18:16.251Z,2026-08-04T11:20:26.806Z
npm,,eslint-plugin-folder-schema,1.0.14,,2026-08-04T11:15:02.521Z,2026-08-04T11:20:46.498Z
npm,,tslint-folder-schema,1.0.15,,2026-08-04T11:18:16.247Z,2026-08-04T11:20:33.981Z
npm,@ornikar,monorepo-config,14.3.8,,2026-08-04T11:16:04.660Z,2026-08-04T11:21:30.286Z
npm,@ornikar,lerna-config,11.0.6,,2026-08-04T11:16:04.676Z,2026-08-04T11:21:28.278Z
npm,@ornikar,eslint-plugin-ornikar,24.0.6,,2026-08-04T11:16:04.460Z,2026-08-04T11:21:34.520Z
npm,@ornikar,monorepo-config,14.3.9,,2026-08-04T11:16:22.855Z,2026-08-04T11:21:29.340Z
npm,@ornikar,stylelint-config,14.0.9,,2026-08-04T11:16:22.847Z,2026-08-04T11:22:07.690Z
npm,@ornikar,stylelint-config,14.0.8,,2026-08-04T11:16:04.583Z,2026-08-04T11:21:37.883Z
npm,@ornikar,eslint-config-formatjs,24.0.6,,2026-08-04T11:16:22.741Z,2026-08-04T11:21:29.333Z
npm,@ornikar,eslint-plugin-ornikar,24.0.7,,2026-08-04T11:16:22.908Z,2026-08-04T11:21:31.058Z
npm,,native-frontend-orb,1.1.9,,2026-08-04T11:16:04.466Z,2026-08-04T11:21:40.153Z
npm,@ornikar,rollup-config,11.1.9,,2026-08-04T11:16:22.815Z,2026-08-04T11:21:39.233Z
npm,,native-frontend-orb,1.1.10,,2026-08-04T11:16:22.913Z,2026-08-04T11:21:27.500Z
npm,@ornikar,eslint-plugin-neverthrow,1.3.8,,2026-08-04T11:16:23.164Z,2026-08-04T11:21:44.766Z
npm,@ornikar,rollup-config,11.1.8,,2026-08-04T11:16:04.297Z,2026-08-04T11:21:32.382Z
npm,@ornikar,eslint-plugin-neverthrow,1.3.7,,2026-08-04T11:16:04.418Z,2026-08-04T11:21:31.914Z
npm,@ornikar,eslint-config-formatjs,24.0.5,,2026-08-04T11:16:04.311Z,2026-08-04T11:21:29.433Z
npm,@ornikar,react-modern-calendar-datepicker,3.2.6,,2026-08-04T11:16:04.322Z,2026-08-04T11:21:45.192Z
npm,@ornikar,rollup-plugin-postcss,2.0.10,,2026-08-04T11:16:04.350Z,2026-08-04T11:21:28.767Z
npm,,pob-test-package-in-monorepo,5.2.7,,2026-08-04T11:16:22.869Z,2026-08-04T11:21:30.414Z
npm,@ornikar,react-modern-calendar-datepicker,3.2.7,,2026-08-04T11:16:23.020Z,2026-08-04T11:21:42.411Z
npm,,babel-plugin-linaria-css-to-undefined,0.3.8,,2026-08-04T11:16:40.822Z,2026-08-04T11:21:28.785Z
npm,@ornikar,rollup-plugin-postcss,2.0.11,,2026-08-04T11:16:22.861Z,2026-08-04T11:21:38.452Z
npm,,babel-plugin-linaria-css-to-undefined,0.3.6,,2026-08-04T11:16:04.357Z,2026-08-04T11:21:32.873Z
npm,,babel-plugin-linaria-css-to-undefined,0.3.7,,2026-08-04T11:16:22.637Z,2026-08-04T11:21:28.758Z
npm,,pob-test-typescript-package-in-monorepo,4.2.9,,2026-08-04T11:16:40.890Z,2026-08-04T11:21:30.402Z
npm,,pob-test-package-in-monorepo,5.2.8,,2026-08-04T11:16:40.900Z,2026-08-04T11:21:38.965Z
npm,,pob-test-typescript-package-in-monorepo,4.2.8,,2026-08-04T11:16:22.989Z,2026-08-04T11:21:32.556Z
npm,,pob-test-typescript-package-in-monorepo,4.2.7,,2026-08-04T11:16:04.665Z,2026-08-04T11:21:39.321Z
npm,,pob-test-package-in-monorepo,5.2.6,,2026-08-04T11:16:04.497Z,2026-08-04T11:21:29.988Z
npm,@ornikar,storybook-config,12.1.7,,2026-08-04T11:16:23.093Z,2026-08-04T11:21:38.236Z
npm,@ornikar,eslint-config-react,24.0.6,,2026-08-04T11:16:04.547Z,2026-08-04T11:21:30.313Z
npm,@ornikar,eslint-config-react,24.0.7,,2026-08-04T11:16:22.997Z,2026-08-04T11:21:33.372Z
npm,@ornikar,eslint-config-babel,24.0.7,,2026-08-04T11:16:04.915Z,2026-08-04T11:22:21.345Z
npm,@ornikar,jest-config,13.0.8,,2026-08-04T11:16:04.504Z,2026-08-04T11:21:29.829Z
npm,@ornikar,eslint-config-node,12.2.6,,2026-08-04T11:16:22.777Z,2026-08-04T11:21:40.941Z
npm,@ornikar,babel-preset-kitt-universal,8.0.8,,2026-08-04T11:16:23.100Z,2026-08-04T11:21:40.894Z
npm,@ornikar,storybook-config,12.1.6,,2026-08-04T11:16:04.719Z,2026-08-04T11:21:34.659Z
npm,@ornikar,repo-config-react-legacy-css,15.1.8,,2026-08-04T11:16:04.379Z,2026-08-04T11:21:38.343Z
npm,@ornikar,repo-config-react,13.0.14,,2026-08-04T11:16:04.501Z,2026-08-04T11:21:44.106Z
npm,@ornikar,eslint-config-node,12.2.5,,2026-08-04T11:16:04.243Z,2026-08-04T11:21:30.749Z
npm,@ornikar,repo-config-react,13.0.15,,2026-08-04T11:16:23.438Z,2026-08-04T11:21:41.205Z
npm,@ornikar,eslint-config-typescript-react,24.0.7,,2026-08-04T11:16:23.223Z,2026-08-04T11:21:29.729Z
npm,@ornikar,babel-preset-kitt-universal,8.0.7,,2026-08-04T11:16:04.542Z,2026-08-04T11:21:31.734Z
npm,@ornikar,eslint-config-typescript-react,24.0.6,,2026-08-04T11:16:05.201Z,2026-08-04T11:21:38.911Z
npm,@ornikar,browserslist-config,8.0.9,,2026-08-04T11:16:22.730Z,2026-08-04T11:21:29.575Z
npm,@ornikar,jest-config,13.0.9,,2026-08-04T11:16:22.823Z,2026-08-04T11:21:38.688Z
npm,@ornikar,repo-config-react-legacy-css,15.1.9,,2026-08-04T11:16:22.773Z,2026-08-04T11:21:32.094Z
npm,@ornikar,browserslist-config,8.0.8,,2026-08-04T11:16:04.364Z,2026-08-04T11:21:39.088Z
npm,@ornikar,repo-config,15.3.9,,2026-08-04T11:16:23.255Z,2026-08-04T11:21:32.603Z
npm,@ornikar,jest-config-react-native,17.0.8,,2026-08-04T11:16:22.914Z,2026-08-04T11:21:41.016Z
npm,@ornikar,jest-config-react-native,17.0.7,,2026-08-04T11:16:04.496Z,2026-08-04T11:21:30.173Z
npm,@ornikar,eslint-config-babel,24.0.8,,2026-08-04T11:16:22.933Z,2026-08-04T11:21:43.850Z
npm,@ornikar,repo-config,15.3.8,,2026-08-04T11:16:04.628Z,2026-08-04T11:21:32.341Z
npm,,frontend-orb,4.4.9,,2026-08-04T11:16:40.828Z,2026-08-04T11:21:47.055Z
npm,@ornikar,eslint-config-typescript,24.0.5,,2026-08-04T11:16:04.675Z,2026-08-04T11:21:40.621Z
npm,@ornikar,jest-config-react,18.0.8,,2026-08-04T11:16:22.985Z,2026-08-04T11:21:41.993Z
npm,,frontend-orb,4.4.8,,2026-08-04T11:16:22.967Z,2026-08-04T11:21:34.778Z
npm,@ornikar,jest-config-react,18.0.7,,2026-08-04T11:16:04.405Z,2026-08-04T11:21:35.547Z
npm,,frontend-orb,4.4.7,,2026-08-04T11:16:04.716Z,2026-08-04T11:21:33.464Z
npm,@ornikar,eslint-config,24.0.8,,2026-08-04T11:16:22.885Z,2026-08-04T11:21:33.659Z
npm,@ornikar,prettier-config,9.0.8,,2026-08-04T11:16:04.288Z,2026-08-04T11:21:35.043Z
npm,@ornikar,eslint-config,24.0.7,,2026-08-04T11:16:04.564Z,2026-08-04T11:21:31.311Z
npm,@ornikar,eslint-config-typescript,24.0.6,,2026-08-04T11:16:23.313Z,2026-08-04T11:21:34.396Z
npm,@ornikar,eslint-config-typescript-nestjs,24.0.6,,2026-08-04T11:16:04.757Z,2026-08-04T11:21:33.048Z
npm,@ornikar,renovate-config,9.0.8,,2026-08-04T11:16:04.431Z,2026-08-04T11:21:35.589Z
npm,@ornikar,renovate-config,9.0.9,,2026-08-04T11:16:23.195Z,2026-08-04T11:21:41.354Z
npm,@ornikar,prettier-config,9.0.9,,2026-08-04T11:16:23.087Z,2026-08-04T11:22:08.800Z
npm,@ornikar,babel-preset-react,6.1.9,,2026-08-04T11:16:04.369Z,2026-08-04T11:21:30.506Z
npm,@ornikar,eslint-config-typescript-nestjs,24.0.7,,2026-08-04T11:16:23.248Z,2026-08-04T11:21:38.880Z
npm,@ornikar,intl-config,10.0.8,,2026-08-04T11:16:22.883Z,2026-08-04T11:21:31.029Z
npm,@ornikar,commitlint-config,8.3.7,,2026-08-04T11:16:04.476Z,2026-08-04T11:21:35.199Z
npm,@ornikar,intl-config,10.0.7,,2026-08-04T11:16:04.240Z,2026-08-04T11:21:33.974Z
npm,@ornikar,commitlint-config,8.3.8,,2026-08-04T11:16:22.694Z,2026-08-04T11:21:29.866Z
npm,@ornikar,postcss-config,9.1.7,,2026-08-04T11:16:04.304Z,2026-08-04T11:21:42.625Z
npm,@ornikar,jest-config-react-native-web,12.0.8,,2026-08-04T11:16:04.528Z,2026-08-04T11:21:46.342Z
npm,@ornikar,babel-preset-base,6.0.9,,2026-08-04T11:16:04.343Z,2026-08-04T11:21:29.909Z
npm,@ornikar,jest-config-react-native-web,12.0.9,,2026-08-04T11:16:22.855Z,2026-08-04T11:21:30.493Z
npm,@ornikar,react-native-svg-transformer,1.0.10,,2026-08-04T11:16:04.510Z,2026-08-04T11:21:40.392Z
npm,@ornikar,react-native-svg-transformer,1.0.11,,2026-08-04T11:16:23.508Z,2026-08-04T11:21:39.112Z
npm,@ornikar,babel-preset-base,6.0.10,,2026-08-04T11:16:22.677Z,2026-08-04T11:21:34.345Z
npm,@ornikar,babel-preset-react,6.1.10,,2026-08-04T11:16:22.923Z,2026-08-04T11:21:40.255Z
npm,@ornikar,postcss-config,9.1.8,,2026-08-04T11:16:22.836Z,2026-08-04T11:21:33.446Z
npm,@ornikar,webpack-config,12.0.8,,2026-08-04T11:16:23.081Z,2026-08-04T11:21:38.452Z
npm,@ornikar,graphql-config,1.1.7,,2026-08-04T11:16:22.675Z,2026-08-04T11:21:33.658Z
npm,@ornikar,webpack-config,12.0.7,,2026-08-04T11:16:04.398Z,2026-08-04T11:21:38.294Z
npm,@ornikar,prismic-components,0.0.8,,2026-08-04T11:16:23.120Z,2026-08-04T11:21:30.668Z
npm,@ornikar,kitt2,1.0.6,,2026-08-04T11:16:04.643Z,2026-08-04T11:21:33.361Z
npm,@ornikar,eslint-config-babel-use,13.2.7,,2026-08-04T11:16:04.447Z,2026-08-04T11:21:32.925Z
npm,@ornikar,graphql-config,1.1.6,,2026-08-04T11:16:04.418Z,2026-08-04T11:21:33.721Z
npm,@ornikar,typed-css-modules-loader,0.8.7,,2026-08-04T11:16:04.250Z,2026-08-04T11:21:37.915Z
npm,@ornikar,prismic-components,0.0.7,,2026-08-04T11:16:04.520Z,2026-08-04T11:21:37.760Z
npm,@ornikar,apollo-link-timeout,1.4.6,,2026-08-04T11:16:04.560Z,2026-08-04T11:21:39.498Z
npm,@ornikar,slate-react-fork,1.0.6,,2026-08-04T11:16:04.756Z,2026-08-04T11:21:40.123Z
npm,@ornikar,eslint-config-babel-use,13.2.8,,2026-08-04T11:16:23.014Z,2026-08-04T11:21:34.353Z
npm,@ornikar,typed-css-modules-loader,0.8.8,,2026-08-04T11:16:23.255Z,2026-08-04T11:21:34.016Z
npm,@ornikar,slate-react-fork,1.0.7,,2026-08-04T11:16:22.951Z,2026-08-04T11:21:32.941Z
npm,@ornikar,kitt2,1.0.7,,2026-08-04T11:16:23.159Z,2026-08-04T11:21:33.352Z
npm,,verdaccio-tarball-local-storage,38.1.11,,2026-08-04T11:21:44.043Z,2026-08-04T11:23:40.318Z
npm,,verdaccio-okta-oauth,38.1.11,,2026-08-04T11:21:43.532Z,2026-08-04T11:23:37.755Z
npm,,eslint-plugin-folder-schema,1.0.16,,2026-08-04T11:21:43.713Z,2026-08-04T11:23:54.897Z
npm,,tslint-folder-schema,1.0.16,,2026-08-04T11:21:43.728Z,2026-08-04T11:23:35.204Z
npm,,folder-lint,1.0.16,,2026-08-04T11:21:43.581Z,2026-08-04T11:23:37.619Z
